"50","Mériterait une étoile Michelin","Il n'y a pas que la présentation des plats qui est remarquable dans ce restaurant. Tout ce que nous avons choisi était délicieux: mariage harmonieux et délicatesse des saveurs,
Le personnel est charmant, le service rapide, la décoration simple, design et de bon goût. Donc..."
"50","Extra","Ce restaurant situé dans l’hôtel IBIS style est excellent. Des plats très bien préparés, agréables à regarder et surtout délicieux. Tout cela servit par une équipe jeune, dynamique et ultra pro ! Ces serveurs et serveuses sont aux petits soins des clients, courtois, souriant, bref..."
"30","Choix restrictif","L été le choix du restaurant est très restreint. ..dommage. menu à 19 euros pour plat et dessert ou 23 euros pour entrée plat et dessert. Seulement 2 plats proposés :thon ou tartare. ...Pas suffisant pour un restaurant. Du coup les clients vont ailleurs."
"40","Une belle surprise !","Je ne m'attendais pas à une cuisine de cette qualité dans une chaîne d'hôtels Ibis, ce fut donc une très agréable surprise d'avoir un tel restaurant à 2 pas du boulot. Nous sommes venus en groupe et nous avons été bien accueillis avec un service..."
"50","Qualité à tous les niveaux","Cuisine originale et de qualité, autant pour le salé que pour le sucré.
Service impeccable et rapide"
"50","Une surprise ","Très agréable surprise que ce restaurant caché dans cet hôtel ibis. Personnel, service, qualité des produits, soin dans la présentation et goût de très bon niveau.
Je reviendrai !!! Bravo !"
"40","Bon restaurant","Carte assez restreinte et prix un brin trop élevé pour ce qui est servi.
Pour mon plat, il aurait mérité quelques degrés de plus. Dessert aux pommes très bon.
Cadre épuré mais sans grand intérêt"
"50","Savoureux !","Super restaurant qui gagne à être connu, déco épurée et moderne, service impeccable rapide. La cuisine est excellente et originale pour certains plats, un restaurant qui donne vraiment envie de goûter à toute la carte! J’y retournerai certainement!"
"50","Étonnant!","Voici déjà plusieurs mois que je mange dans ce restaurant et malgré une carte qui change que tous les mois, il y a tous les jours une entrée plat et dessert différents.
La présentation et la recherche est très bonne et tenterait la comparaison avec..."
"40","Pizzas, mais pas seulement","L'accueil est toujours très sympathique. Le choix de pizzas est important, mais si vous préférez, vous pouvez vous tourner vers les spécialités de pâtes,les grandes salades ou les excellents carpaccios. Ne partez pas sans une superbe coupe glacée ou un autre dessert italien."
"50","Un excellent service","Un très bon accueil, comme toujours dans ce restaurant. Cette fois-ci en plus l'équipe de Tristan a su discrètement et joliment prendre l'initiative pour rendre notre petite fête familiale plus agréable. Merci."
"40","Très bonne pizzeria","Très joli cadre. Personnel très accueillant et souriant. Mojitos excellents et bien dosés. Pizza copieuses, bien garnies et très bonnes, même la pâte est fine et légère, excellent. Café et thé gourmand très bons. Le moins : les profiteroles dommage que les choux ne soient..."
"30","Trés bien situé, cadre sympa","En plein coeur de Toulouse, restaurant au cadre sympa. Les menus sont simples. Nous avons pris le menu trio (avec bon Groupon), qui, si nous avions dû payer plein tarif sont peut-être un peu excessifs au vu des quantités proposées (la salade d'entrée n'est vraiment..."
"40","Très bien","Accueil sympathique, bon service. Bonne cuisine. Menu tres correct. Bon rapport qualité prix. L endroit est lumineux, propre et tendance."
"20","Bof...passez votre chemin","Plats peu garnis et sans saveur particulière...
ex : - dos de cabillaud, une misère de 3 cm x 6 cm servi avec des spaghettis fades trop cuits et la sauce dell'estate... : aucun intérêt gustatif (des petits morceaux de tomate crue avec des rondelles..."
"40","Très bonne adresse","Il faut d'abord vanter l'amabilité de l'accueil et du service. Les plats sont bien présentés, bien cuisinés et savoureux. De plus les prix sont très convenables."
"40","Bon rapport qualité prix ","Bon accueil et beau cadre.
Nous avons apprécié nos pizzas. Les aperos sont arrivés quasiment en même temps que les pizzas.
Choix à la carte permettant de satisfaire tout le monde.
Bon rapport qualité prix."
"50","Une très bonne adresse à Toulouse","Nous habitons la région toulousaine et depuis 4 ans, nous allons très régulièrement dans ce restaurant.
L'accueil est toujours très chaleureux, le cadre est agréable et les mets servis sont excellents (pizza, salades etc...).
Une très bonne adresse au centre ville de Toulouse proposant des..."
"40","Un bon restaurant à connaître ","Je me suis rendu pour la première fois dans cet établissement et je ne regrette vraiment pas mon choix.
L'accueil est très chaleureux, sympathique et professionnel, la salle est agréable et bien décorée. La carte offre un choix restreint en nombre de plat mais garanti..."
"40","Nickel","Arrives tard 21h sans réservation sur cette rue plutôt tranquille, on nous a très gentiment accueillis.
Des plats simples mais des produits excellents comme l entrecôte Simmental ou le filet de saint pierre.
Une carte des vins offrant plutôt de la variété dans les vins..."
"40","Très bonne adresse pour le midi","Restaurant non encore testé pour le diner mais une chose est sure, très efficace pour le déjeuner ! Rien à redire sur l’accueil qui était impeccable, le service efficace et rapide. Pensez à réserver car la salle n’est pas grande ..."
"50","Très bon restau","Très joli restaurant, et très bon accueil.
Les tapas à partager sont copieuses et les plats délicieux .
Nous reviendrons avec plaisir"
"50","Top","Très bon accueil, très bonne nourriture, bon son et bonne ambiance.
Tarif abordable. Un resto recommandable !"
"50","BELLE RENCONTRE","Ambiance sympa, cadre chaleureux, personnel très bienveillant, nous avons testé les tapas c'est excellent"
"50","Superbe moment","On est venu pour la St Valentin ... tout était nickel !
Que ce soit au niveau du serveur super aimable ou bien de la cuisine très savoureuse ... tout était au point.
Le restaurant est récent et la deco superbe, de plus la cuisine..."
"50","Week-end ","Rentre par hazard dans ce restaurant car l exterieur m a attiré une fois rentré c est super sympas l accueil très agreable le menu pour tous les goûts, la soupe au potiron très bonne et la crème au citron le top . Restaurant que..."
"50","Nickel. Menu du jour 3 plats 19€","Adresse donnée par Vinci immobilier (juste côté ). Menu du jour avec Saumon, risotto et légumes au wook. Super fondant le saumon et juste grillé en surface. Rien que ça vaut le 5. De plus le personnel est gentil et avenant. Je recommande donc."
"40","Au cœur d'un quartier d'activité... Réservez ","Nouveau propriétaire, nouvelle carte, la Gazette a fait peau neuve au début 2017, si je me souviens bien, pour le plus grand plaisir des personnes qui travaillent rue du Rempart Saint Etienne (donc ne prenez pas compte des critiques antérieures...). Accueil chaleureux, très bon service..."
"50","Excellent 👌 ","Une réservation au top pour 10p un soir de semaine
La cuisine est raffinée et copieuse
Le service est rapide et aux petits soin
Un excellent
restaurant
Merci pour l ‘accueil et à très vite sur Toulouse"
"40","Restaurant de qualité","Repas de mets originaux, bons et de qualité salle agréable calme agrémentée de beaux tableaux, très propre. Je recommande++"
"50","choix variés","Cuisine simple mais très bon, produits de qualité, prix attractif, choix de plats et desserts végétaliens!"
"40","Découverte ","Un cadre hyper moderne
Une formule au choix soit buffet soit menu
Des plats de qualité savoureux et des vins biologiques au top"
"40","Bons plats et salades bio","Bon rapport qualité prix. Buffet d entrées bien garni, varié, bon goût et bio. Plats variés aux choix. Possibilité de demander des plats vapeur. Bonnes formules à midi. Varié, coloré, appétissant, jamais déçu. Un plus : toilettes impeccables."
"40","Zen ","Ce mois-ci nous avons fait notre « Resto du mois » chez Saveur Bio. L’accueil a été très agréable et nous découvrons une grande salle à la déco « suédoise » très cosy. A la Carte un Menu à 20,50€ (entrée + plat/ plat + dessert) ou la formule..."
"40","Quel déception ! Et pourtant...","Je viens ici depuis des années. La décoration a été refaite et l'ambiance est bonne mais le buffet froid n'est plus du tout bon. Quand j'ai demandé pourquoi on me répond simplement qu'il y a toujours un choix de 8 plats ! C'est exacte. Plus..."
"50","Délicieux et original","Plats succulents, d excellente qualité, des saveurs méconnues tout cela dans un cadre agréable, nickel, au calme.Je recommande !"
"40","Bon!","Bon restaurant!
De passage sur Toulouse.
Je recommande, nous nous sommes régalé entre amis et nous y reviendrons."
"40","Délicieux repas","On aurait envie de découvrir chacune des saveurs de chaque plat...mais ce serait trop....à refaire
Cardre très agréable"
"20","Un gachis","Il faut croire que ce restaurant ne se preocupe pas de l’accueil de ses clients et c’est une erreur.
Ce n’est pas la 1ère fois que nous déjeunons dans ce restaurant et nous sommes « accueillis » par un Mr aussi agréable qu’une porte de prison! On..."
"40","Concept cool ","Équipe très sympa, terrasse sur une place bien agréable et vivante un soir d’été. Les pizzas à la part top, accompagné de différentes salades au choix . Bonne adresse sur cette place, je recommande !"
"40","Excellent accueil pour des pizzas de qualité","Serveur agréable et très à l'écoute
Pizzas excellentes.
Je regrette juste que les pizzas végétariennes, identiques aux autres mais la viande en moins, soient au même prix."
"50","Super","Une pâte délicieuse, de très bonnes pizzas et un accueil agréable ! Je vous recommande cette adresse !"
"30","Rapide et accueillant","Pizza à la part, pâte épaisse et croustillante, gouts variés. Le principe est simple et efficace avec commande au comptoir. Les vins à la carte sont quelconques, avons pris un seul dessert (panacotta) pas extraordinaire. Accueil chaleureux et tarif modéré."
"50","Excellent !","Je suis venue sur les conseils d'une amie et je dois dire que je n'ai vraiment pas été déçue ! Toutes les pizzas que nous avons goutées étaient très savoureuses et la panna cotta tout aussi délicieuse. Enfin l'accueil et le service étaient parfaits.
Petit..."
"50","Miam","Ça fait plusieurs fois que je viens à L’Atelia, à midi et le soir (en petit groupe) et je suis ravie!
Accueil chaleureux d’abord, par une équipe très sympa (et c’est important !!)
Ensuite de supers pizza, que l’on prend à la part...c’est bien on..."
"40","Rapide et bon","Je teste par hasard et quelle belle découverte. Les parts de pizza ""romaines"" ont une pâte légère, aérée ce qui change des pizzas tradi. C'est bon. Et l'équipe est vraiment sympathique"
"50","Génial ! ","Pizza extra et restaurateurs adorables. Je me suis régalé et ma compagne aussi.
Les ingrédients proposés sont originaux avec un goût de reviens y ;)
Les restaurateurs sont gentils comme tout !"
"50","Très bonne surprise !","Connaissant de nom, je n'ai pas été déçue de cet endroit ! Nous avons été agréablement surprises, que ce soit par la rapidité du service, le goût de nos pizzas ou encore l'ambiance chaleureuse. C'est très agréable de pouvoir manger dans un endroit propre et..."
"50","Super ambiance ! ","Enfin une vraie pizzeria à la coupe. Service et ambiance parfaits sans compter les pizzas juste trop bonnes !
Merci encore, nous reviendrons vite !"
"50","Excellent restaurant","Le menu découverte était parfait. Cela fait longtemps que je voulais essayer ce resto et je n'ai pas été déçu: produits frais, de saison, papilles exaltées par de belles associations de goûts, le tout accompagné d'un joli vin bien conseillé, Savonnière. Cela nous a permis..."
"50","Sublime","un rapport qualité prix exceptionnel, très bon accueil décontracté pour gastronomie remarquable, équilibre parfait."
"50","Super moment ","Un super restaurant nantais. Les produits et le service sont de qualité. Véritable moment de détente dans un cadre cocooning"
"50","Fabuleux","Nous sommes conquis par notre passage à l’Uni.
Une cuisine délicieuse avec des accords gustatifs audacieux et originaux, le service était parfait, le lieu est cosy et calme, en hiver c’est parfait. Je recommande sans hésiter une seule seconde"
"40","Parfait le midi / déçue le soir ","Un déjeuner parfait où j’ai découvert des saveurs inédites. Un dîner plus mitigé sans grande surprise. Les allergies sont bien précisées et prises en compte. Un bon conseil sur les vins"
"50","A faire sans hésitation ","Adresse extra. Ne pas hésiter à y aller le midi car les prix sont très très abordables. Cadre moderne et élégant. Belle cuisine, belle carte des vins.
Dans un quartier très agréable..."
"50","Toujours aussi parfait","C’est un restaurant de référence culinaire
Tout y est succulent, le service est parfait, les vins sont divins, on en ressort repus et ravis
Il y a des milliers de saveurs différentes toutes plus bonnes les unes que les autres
On y retournera seul, en..."
"50","Imagination et précision","Service au top pour une cuisine raffinée, précise, imaginative. Un arrêt culinaire très savoureux et paisible dans un de mes quartiers préférés de Nantes."
"50","Sous le charme !!","Nous sommes venus hier soir pour passer une agréable soirée romantique,se détendre, et pour manger un repas hors du communs.
Merci à ce restaurant pour avoir comblé toutes nos attentes !!
Il porte bien son nom ""L'U.NI ,il est unique !
De l'apéritif au dessert..."
"50","Surprise d’anniversaire ","Nous avons passé une excellente soirée. Le menu surprise quatre temps est juste exquis et les vins surprenants et parfaitement assortis. service et accueil impeccables : que du bonheur !"
"50","Ça vaut le détour ","De très bons plats, excellente entrée avec une tuile de sarrasin ; accompagnement met-vin dans le menu 1 plat - 1 verre réussi ; cadre agréable même si le quartier fait moins envie que l’ancienne adressée"
"30","Pas au niveau de nos attentes","Nous sommes allés dîner en weekend, le rapport qualité/prix me semble exagéré.
C'est une bonne table (produits frais) mais loin d'un étoilé pratiquant des prix similaires a peu de chose.
Le cadre est moderne, le service très agréable."
"40","Onéreux mais Délicieux !","J'ai découvert le Lulu Rouget lors d'un repas profesessionnel, 1 seul menu (non dévoilé), un vrai délice, tartare de cerfs et betterave, saint jacques poélées sous tuile de sarasin, maigre et sauce au beurre blanc avec feuille de choux garnie au riz vénéré, absolument ingénieux..."
"50","Soirée très agréable pour l'anniversaire de ma femme","Une très belle soirée dans cet excellent restaurant de l'île de Nantes. Le personnel est très agréable et l'assiette est... divine. Un tout petit petit bémol sur l'agneau mais je pense que c'est une affaire de goût. J'ai surtout été bluffé par l'accord met-vin, jamais..."
"50","Excellent!!!","Un cadre moderne, épuré et fort agréable accompagné d'un service alerte et très professionnel font de ce restaurant une excellente table.
Un dîner en proposition cachée fort convaincant et parfaitement expliqué durant le service. Une mention particulière pour une carte des vins qui sort des..."
"30","Tres Bon mais pas grand chose à manger!","Très bon accueil et très bon service. De belles assiettes et c est Bon.....Par contre, on a faim en sortant même avec entrée, plat et dessert! Dommage."
"50","Excellent !","Plats formidables (quoi que trop peu en quantité tellement c’est bon!!), accueil et service impeccable."
"50","Un moment d’exception ","Un deuxième passage, avec des amis cette fois-ci. Un menu surprise de grande qualité de produits de saison et régionaux comprenant basé sur des associations originales sans faute de goût. Le tout complété par un service très efficace et attentionné!"
"50","Un des meilleurs restaurants de Nantes ","Plusieurs passages et jamais déçus. Restaurant exceptionnel. Rien à redire.
Une superbe carte des vins également. A tester absolument !"
"40","divinité","une équipe a l'écoute au top pour le service
une jouissance des papilles tout au long du diner a refaire
restaurant a découvrir absolument"
"50","Déjeuner","Restaurant de quartier vraiment bien avec des bons plats, brasserie semi-gastro. Le saumon gravelax est excellent. Service niquel"
"50","Un pur délice ","Cuisine raffinée , des produits frais de grande qualité.
Un menu entrée plat dessert pour 17 euros .
Que demandez de plus ? Rien à part laissez voyager ces papilles.
Encore merci pour ce repas délicieux et l’accueil chaleureux."
"50","Un el endroit pour déguster de subtiles saveurs ","Voilà un endroit qui porte bien son nom car ce restaurant s'attache à faire partager de bons produits aux cuissons savamment maîtrisées.
Le jeune chef Jérémy est un passionné qui joue sur les saveurs en recherchant les meilleurs équilibres de ses plats à l'aide d'épices..."
"40","Un régal parfumé","Le repas de ce soir était délicieux parfumé et étonnant.Une belle surprise ! Nous recommandons vivement."
"50","Agréable déjeuner","Cadre très agréable. Nous avons pris la formule déjeuner plat dessert avec café gourmand et avons été tout à fait satisfait. A recommander."
"50","Raffinement & originalité","Marie et Pascal vous réservent un accueil chaleureux dans leur salle à l'allure contemporaine et soignée.
Jeremy, le chef en cuisine vous mitonne de bons petits plats à partir de produits ultra frais ! Le lieu jaune et la daurade royale à la cuisson parfaite,..."
"50","Un moment délicieux ","Nous y étions ma mère et moi pour déjeuner.
Le menu était raffiné, les saveurs originales (chutney de tomate verte, ...), les produits ultra frais (poisson issu de la pêche durable).
Nous avons apprécié l'accueil, pro et généreux.
Foncez y !"
"50","Raffiné, service agréable","Nous avons mangé une cuisine légère et complexe quoique nous soyons ressortis sans avoir faim. Le service était agréable, efficace. La salle, ce soir-là en tous cas, un peu bruyante."
"50","Succulent !","Service parfait et fraîcheur des produits garantis ! Des saveurs superbes pour émoustillé les papilles."
"50","Une effusion dee saveurs","Sortie en amoureux, service impeccable, plat et dessert (tarte tatin renversante et un dessert chocolat betterave associée à la cardamome incroyable) avec verre au vin assortis. Une jolie découverte, nous reviendrons, en espérant que ce jeune serveur passeur de goûts qui connaît VRAIMENT ce qu’il..."
"50","SOIREE ENTREPRISE","Plus de 120 personnes à contenter. Un défi ? Pas vraiment.
Equipe de choc (valse des serveurs au milieu des convives et tout cela dans la bonne humeur) , accueil agréable, organisation au top, temps sec pour profiter du rooftop et de la vue envoûtante..."
"20","Vraiment dommage","Nous étions une table de 10 personnes. Sur les 10 il y avait seulement 3 personnes de satisfaites. Et encore parce qu elle avait pris un classique viande avec frites. Pour les autres notamment pour moi, je prends une salade figues fêta poisson mariné. Voilà..."
"30","Pas terrible !","Nous avons passé une soirée au bar puis ensuite au restaurant. Le cadre est un peu froid. Le service pas très professionnel. Nous avons bu un verre au bar qui n'a pas été nettoyé. Nous avons mangé quelques tapas. Les gambas étaient bonnes, le plat..."
"50","Une très belle soirée","Soirée avec des amis, dans le cadre d'un anniversaire surprise que j'avais organisé pour ma femme.
Rien à dire, tout à été parfait! De l'organisation en amont avec Amandine jusqu'à la soirée en elle même.
Accueil et service au Top! Tapas également!"
"40","CODIR en altitude","Nous avons fait un coder dans la Saale de réunion du vertigo avec le repas du midi.
Une équipe très sympa, un repas très bien et un service impeccable. Nous referons des réunion dans ce lieu mais en mangeant au dernier étage si possible et..."
"50","Soirée annuelle entreprise réussie !","Un grand merci à Fabrizio, Benjamin et leur équipe pour cette superbe soirée ! Lieu, qualité de la nourriture et des boissons, équipe souriante et dynamique, DJ, animations... tout était réuni pour réussir cette soirée entreprise de 200 personnes ! Merci !"
"40","Soirée Origamix","Soirée entre filles à l'occasion d'une soirée Origamix organisée au Vertigo. Très bien accueillies, équipe très serviable. Les finger food étaient bons. Amatrices de cocktails corcés, on aurait apprécié un planteur avec un plus de rhum! On recommande"
"50","Un diner de séminaire réussi !!","Excellente soirée dans ce lieu incontournable de l'le de Nantes.
Fabrizio pour l'organisation , benjamin pour le service et un DJay bien inspiré ont tous contribué au succès de notre soirée pro (30 personnes), encore merci à eux, sans oublier le rooftop et sa vue..."
"10","arnaque suite","Accueil refroidissant.: Il semble compliqué de prendre l'apéritif dehors et manger à l'intérieur. ""Ca fait quand meme deux tables"". Pourtant jolie terrasse et peu de monde.
Le cuisinier: BRAVO! excellent! Le serveur ras, nickel!
Speciale dedicace au serveur des shooters pour sa gentillesse.
Par contre..."
"10","Arnaque","Vérifiez votre addition !
Mauvais accueil mauvaise surprise à la sortie.
Malhonnêtes
Notre addition pour un evjf à 14 a été salée. Tout a été compté en double"
"30","Bon ...mais un peu cher","Service agréable. Nourriture de bonne qualité mais je trouve que cela revient assez cher au final..."
"50","Super bon","Alternative aux burgers et compagnie, nous nous sommes régalées ! Nous en sommes sorties bien calées !"
"50","Bon plan !","Parfait pour manger quelque chose de sain rapidement ! Une alternative intéressante aux autres fast-foods environnants, en plus le personnel est toujours très agréable. Le prix y est en plus très correct."
"50","Super frais, Ça change des kebabs","Boutique propre, personnel rapide, nourriture qui change de l'ordinaire même si ça ressemble à un wrap le goût est au rendez-vous.
Je recommande !"
"50","Fast food healthy, végé et vegan acceptés ;)","Endroit idéal pour manger sur le pouce quelque chose de copieux mais bon pour la santé !
Sur le principe de Subway, on remplit sa pita d'une base (viandes diverses, boulettes de pois chiches, etc.), de légumes, de fromage, d'une sauce. La pita est généreusement..."
"50","Très très bon... !","Des amis nous ont fait découvrir cet endroit génial, on a désormais hâte qu'ils ouvrent un établissement à Lyon !!!
Pas très cher, copieux, tout à la carte (un peu comme Subway mais en vachement meilleur et bcp plus sain...) pour un résultant extra !..."
"40","Un fast-food plutôt healthy!","Malgré un peu d'attente, et une carte pas toujours facile à déchiffrer, vous trouverez ici de quoi manger quelque chose d'original et de qualité. Vous choisissez vous-mêmes vos ingrédients et voyez la préparation se faire sous vos yeux.
Les prix sont corrects et conforme à..."
"30","Fast food healthy ","Principe du pita pit: créer ta pita selon les ingrédients disponibles
Ce restaurant est bien situé mais n’a aucun charme. Les serveurs n en restent pas moins sympas"
"40","Plutôt sympa","Adresse sympa, accueil chaleureux, cuisine rapide avec des légumes frais , tables en extérieure, prix correct 10€ pain pita+boisson+dessert .on compose selon ses goûts et il y a du végétarien 👍"
"30","Moyen","J'y suis allée avec des amis, nous étions six, et il y avait deux personnes pour nous servir. Nous avons tous pris à emporter. J'ai été surprise qu'une seule personne nous serve étant donné notre effectif. L'autre personne préférait s'occuper de remplir des bacs déjà..."
"50","Un FISH & CHIPS digne des meilleurs pubs irlandais!","Habitué aux fish & chips des pubs irlandais, notamment dublinois, celui proposé par le Brady's est l'un des meilleurs que j'ai dégusté.
Prix très correct
Je recommande vivement!!!"
"40","très bon accueil des familles !","arrivée tardive. accueil chaleureux et attentionné. très bons produits et rapport qualité prix. merci encore ! à noter : très bon burger végétarien !"
"50","Authentique Fish n Chips","Situé tout près de la gare, les abords ne sont actuellement pas très engageants (la terrasse donne en plein sur les travaux du tram) mais nous avons décidé de nous y arrêter pour le déjeuner avant de prendre le train. À l'intérieur cependant, atmosphère très..."
"50","Le meilleur fish en chips de Nantes - l'accent en plus !","Super table pour des midis rapides, sympas et bons.
Toujours un plat du jour qui fait envie, et en prime un fish and chips à tomber : ni trop gras, ni trop pané, des condiments au top.
ET... l'accent, le vrai, avec le sourire.
J'adore..."
"50","authentique et sympathique","un des plats les plus pittoresque lorsqu'on séjourne dans les îles britanniques est le Fish and Chips. et j'avoue que je redoute à chaque fois que j'en commande de na pas retrouver ce plat typique. Et bien là c'est même encore mieux que dans mes..."
"50","Endroit génial pour l'ambiance et le sport","Premier match français en coupe du monde, nous avons essayé cet endroit. L'ambiance est excellente et les serveurs sont vraiment géniaux. Les plats et cocktails sont très bons. Je recommande vraiment l'endroit."
"50","Très bon et staff adorable","Nous y sommes allés pour un déjeuner entre 2 trains, en fin de service, et tout était parfait. Rapide, accueil plus que parfait, et des plats très consistants.
Très bon emplacement (près de la gare) et un décor magnifique où on remarque l'importance des détails...."
"50","Très bonne brasserie près de la gare ","Toujours très bien servi! Burger ou fish and chips en semaine et brunch le week-end. Les repas sont copieux et les prix, accessibles. Le service est de qualité et l’ambiance (très British) est vraiment agréable. Je conseille la terrasse le midi pour profiter du soleil."
"50","Frais et de qualité !","Nous sommes allés déjeuner un midi dans ce restaurant et nous n’avons pas été déçu. L’accueil est chaleureux et impeccable. Les plats sont frais et savoureux. Accompagné d’un large choix de bière, c’est parfait, je recommande vivement. Le menu est top!"
"40","Rafraichissement bien mérité après le marathon de Nantes","Serveurs à l'écoute suite a nos sollicitations, protection contre le soleil et conseils sur les consommations."
"50","trés bonne créperie","Etant de passage a nantes j'ai pris un apéro une galettes st léonard une biere une crepe caramel salé et une café trés bon et surtout acceuil sympa !! j'ai découvert par hasard en me promenant dans le centre ville de Nantes bonne découverte jm"
"50","Très bon établissement, qui gagne à être connu !!","Nous mangeons régulièrement dans cette crêperie. Nous ne sommes jamais déçu. Les galettes sont très bonnes (je recommande la ""St Léonard"" et l'""Armor""), tout comme les crêpes. Vous pouvez également composer vous même votre galette.
Le service est rapide et professionnel, et les tarifs sont..."
"50","Creperie familliale","Nous sommes toujours bien accueillis avec nos enfants dans cette creperie toute simple.
On s'y sent bien, les crepes sont bonnes et a un excellent rapport qualité/prix!"
"50","Belle surprise","Nous étions de passage à Nantes et nous sommes venus par hasard.Quel plaisir de découvrir des crêpes et galettes réalisées avec des produits frais.Accueil chaleureux, service rapide excellent rapport qualité prix."
"40","Très bonne crêperie","Nous avons bien déjeuné et rapidement. Les crêpes et galettes étaient bonnes. Le service était bien aussi."
"50","Délicieux!!!","Très bonne adresse, les galettes et les crêpes sont délicieuses et copieuses!
L'accueil est chaleureux, très bon rapport qualité/prix. Je recommande!"
"50","Très bonne crêperie où le service est rapide !","Nous avons dîné dans cette crêperie avec mon mari. Les galettes et crêpes sont fines et copieuses. Le cidre doux était plutôt bon. La gérante et son personnel sont très cordiales. On se sent bien accueillis. À refaire sans hésiter !"
"40","Endroit pour manger de bonnes crêpe à nantes","Creperie de très bonne qualité aussi bien au sarazin que les sucrés. Service rapide et personnel très accueillant. A ne pas rater."
"40","Super ! ","Très bonne crêperie sur Nantes, avec des produits frais cuisinés maison, on peut composer sa propre crêpe, c'est bien !
À faire si vous êtes dans la région !"
"50","Ma cantine ! Mon restau de famille!","De VRAIES galettes servies en un temps record avec le sourire en plus, la formule du midi change tous les jours, j'adore, les enfants aussi."
"40","Excellent restaurant, service rapide","Notre point de rencontre mensuel pour se retrouver entre amis. Jamais déçu, menus variés et excellentes assiettes.
Cadre très sympa avec vue sur Loire, terrasse l'été, service rapide et agréable.
Addition correcte pour un établissement que je recommande"
"20","Cher, bruyant, lent : médiocre","Les prix sont assez chers pour des plats assez quelconques. En intérieur, la salle est extrêmement bruyante. Le service est aimable, mais assez lent et paradoxalement parfois pressant (ce qui s'explique peut-être par la grande taille de l'établissement). Bref, je déconseille, vous aurez meilleur, moins..."
"40","Excellent","Nous y allons régulièrement en famille , le cadre est sympathique, les serveurs également.
Nous aimons particulièrement les apéritifs et la carte originale
Je recommande . ++"
"30","Jolie vue sur la loire","Cadre agréable...nous sommes venus en soirée...il doit etre tres chouette de venir en journée car belle vue et terrasse..
Plat bon rapport qualité prix"
"20","Trop cher pour ce que c’est. ","Cadre extérieur top. Magnifique vue.
Mais prix exorbitant par rapport à la qualité des produits ceci dit.
C’est du basique pour un tarif haut de gamme."
"20","Cher pour ce que c'est","Du poisson trop cuit avec un petit tas de riz entrecoupé de fenouil bouilli non assaisonné. Ni bon, ni généreux. La profiterole maigrichonne avec sa sauce au chocolat au goût de sucre n'a pas rattrapé le coup, et pour 15 euros en formule du jour..."
"40","Frais et agréable ","On aime ou n'aime pas l'aspect exterieur un peu futuriste mais l'intérieur à la fois cosy et moderne est très agréable. Aux beaux jours, la terrasse avec vue sur l'Erdre est un plus pour prendre un verre. Les produits sont frais et les assiettes très..."
"40","Belle vue sur la Loire","Restaurant face à la Loire, belle terrasse. Carte minimaliste, pas de menu mais produits frais. A l’écart du centre, parking complet les soirs de match."
"30","Inégal","Le restaurant offre une très jolie vue sur la Loire et l’accueil y est des plus agréables.
Quant aux plats servis, leur qualité est inégale: si la salade de poulpe etait véritablement délicieuse et copieuse, la souris de 7 heures s’est révélée plutôt sèche et..."
"40","Cadre agréable ","Accueil chaleureux
Carte des vins 👍, je conseille le Croze Hermitage excellent rapport qualité prix accompagné d'une planche de charcuterie très qualitative"
"40","Très belle découverte !!!","Une salle très spacieuse et fort agréable avec une jolie vue sur l'Erdre font du Félix un très bel endroit ou se restaurer est un véritable plaisir. Le poisson et les coquillages sont à l'honneur d'une carte courte mais alléchante.
Un service efficace et très..."
"30","Bonne cuisine mais service très lent !","Beau cadre au bord de l'ordre. Belle salle spacieuse, on n'est pas les uns sur les autres.
Bon repas avec des plats bien cuisinés et goûteux.
Malheureusement le tout est gâché par un service très lent ! Nous sommes partis sans prendre le dessert car..."
"50","Bel découverte ","Un bel endroit au bord de la Loire avec une terrasse bois au design atypique. Le maître de salle nous a installé sur la petite terrasse en contre bas où nous avons pu savourer un dîner succulent en tête à tête. Un cadre idyllique. Des..."
"40","Très correct","Un bel emplacement au bord du bassin. Service souriant. Un peu long quand le restaurant est plein. Très bon tartare « thaï «  au couteau pour 19€. Portion suffisante."
"30","''Nous sommes à Nantes, oubliez l’autre monde''...","Découverte de ce restaurant, avec un ami, pour déjeuner !...
Première observation, nous avons attendu nos plats un peu trop longtemps à mon goût...mais enfin, il y avait peut être beaucoup de monde à l’intérieur !?...
Deux plats commandés avec de la viande : araignée..."
"30","Excellente cuisine mais détails à cadrer","Rien à dire sur la qualité des produits et la cuisine vraiment excellente
Quantités un peu justes toujours sur le poisson ( tartare de daurade a 24 euros qui ressemble à une entrée).
L’ endroit est super beau.
Service léger. Des jeunes sympathiques certes mais..."
"50","Restaurant Gault et millau ","Excellente brasserie, les serveurs sympa et souriant
très bon à ne pas louper
Bon rapport qualité prix"
"30","Désagréable ","Le manque évident de personnel semble autoriser ceux qui sont présents à être désagréables avec les clients. Le service est bâclé et il n’y a rien de vraiment extraordinaire dans les assiettes. Seule l’addition est à la hauteur de la réputation de l’établissement : bien..."
"40","Pas mal du tout","Une belle impression d'espace avec la façade vitrée et vue sur l'eau.
Les tables sont espacées.
Le service est très correct avec des plats très bons.
Ce n'est pas donné sans être excessif et en rapport avec tout le reste."
